identifier	page
NCBITaxon:429341	taxa/bacteria/paenibacillus_montaniterrae.html
NCBITaxon:429342	taxa/bacteria/paenibacillus_septentrionalis.html
NCBITaxon:429344	taxa/bacteria/maribacter_polysiphoniae.html
NCBITaxon:429562	taxa/eukaryota/pythium_guiyangense.html
NCBITaxon:429572	taxa/archaea/saccharolobus_islandicus_l_s_2_15.html
NCBITaxon:429726	taxa/bacteria/devosia_albogilva.html
NCBITaxon:429727	taxa/bacteria/devosia_chinhatensis.html
NCBITaxon:429728	taxa/bacteria/devosia_crocina.html
NCBITaxon:43	taxa/bacteria/cystobacter_fuscus.html
NCBITaxon:430060	taxa/bacteria/streptomyces_rufochromogenes.html
NCBITaxon:430066	taxa/bacteria/brucella_abortus_s19.html
NCBITaxon:430453	taxa/bacteria/marinobacter_segnicrescens.html
NCBITaxon:430457	taxa/bacteria/salinicola_salarius.html
NCBITaxon:43049	taxa/eukaryota/tilletia_indica.html
NCBITaxon:430521	taxa/bacteria/falsiroseomonas_tokyonensis.html
NCBITaxon:430522	taxa/bacteria/pedobacter_steynii.html
NCBITaxon:430531	taxa/bacteria/burkholderia_humptydooensis.html
NCBITaxon:430556	taxa/bacteria/francisella_tularensis_subsp_holarctica_fsc022.html
NCBITaxon:430557	taxa/bacteria/francisella_tularensis_subsp_tularensis_fsc033.html
NCBITaxon:430558	taxa/bacteria/francisella_tularensis_subsp_novicida_ga99_3549.html
NCBITaxon:43057	taxa/bacteria/cereibacter_azotoformans.html
NCBITaxon:43064	taxa/bacteria/trichococcus_pasteurii.html
NCBITaxon:430676	taxa/bacteria/allochromatium_phaeobacterium.html
NCBITaxon:430679	taxa/bacteria/nitratireductor_kimnyeongensis.html
NCBITaxon:430683	taxa/bacteria/pedobacter_lentus.html
NCBITaxon:430684	taxa/bacteria/pedobacter_terricola.html
NCBITaxon:430685	taxa/bacteria/actinomadura_miaoliensis.html
NCBITaxon:43075	taxa/eukaryota/trichomonas_tenax.html
NCBITaxon:430797	taxa/bacteria/rubritalea_spongiae.html
NCBITaxon:430798	taxa/bacteria/rubritalea_tangerina.html
NCBITaxon:43080	taxa/archaea/saccharolobus_islandicus.html
NCBITaxon:43082	taxa/bacteria/borrelia_theileri.html
NCBITaxon:430914	taxa/archaea/halorhabdus_tiamatea.html
NCBITaxon:431041	taxa/bacteria/candidatus_synechococcus_spongiarum.html
NCBITaxon:431043	taxa/bacteria/holospora_elegans.html
NCBITaxon:431057	taxa/bacteria/methylacidiphilum_kamchatkense.html
NCBITaxon:431058	taxa/bacteria/pelomonas_aquatica.html
NCBITaxon:431059	taxa/bacteria/roseateles_puraquae.html
NCBITaxon:431060	taxa/bacteria/roseateles_terrae.html
NCBITaxon:431061	taxa/bacteria/roseateles_aquatilis.html
NCBITaxon:431197	taxa/eukaryota/sporothrix_pallida.html
NCBITaxon:431200	taxa/eukaryota/hawksworthiomyces_lignivorus.html
NCBITaxon:431269	taxa/bacteria/mycolicibacterium_setense.html
NCBITaxon:431270	taxa/bacteria/pelagicoccus_croceus.html
NCBITaxon:431273	taxa/bacteria/levilactobacillus_senmaizukei.html
NCBITaxon:431306	taxa/bacteria/acetobacter_ghanensis.html
NCBITaxon:43131	taxa/bacteria/tissierella_praeacuta.html
NCBITaxon:431333	taxa/eukaryota/achnanthidium_minutissimum.html
NCBITaxon:43137	taxa/eukaryota/paramecium_octaurelia.html
NCBITaxon:43138	taxa/eukaryota/paramecium_pentaurelia.html
NCBITaxon:431391	taxa/eukaryota/mayamaea_atomus.html
NCBITaxon:43143	taxa/bacteria/tissierella_creatinini.html
NCBITaxon:431489	taxa/bacteria/demequina_lutea.html
NCBITaxon:431553	taxa/bacteria/spirosoma_luteum.html
NCBITaxon:431554	taxa/bacteria/spirosoma_spitsbergense.html
NCBITaxon:431596	taxa/bacteria/paenibacillus_ginsengihumi.html
NCBITaxon:431675	taxa/bacteria/pseudidiomarina_sediminum.html
NCBITaxon:431677	taxa/bacteria/rhizobacter_dauci.html
NCBITaxon:431943	taxa/bacteria/clostridium_kluyveri_dsm_555.html
NCBITaxon:431944	taxa/bacteria/magnetospirillum_gryphiswaldense_msr_1.html
NCBITaxon:431946	taxa/bacteria/escherichia_coli_se15.html
NCBITaxon:431947	taxa/bacteria/porphyromonas_gingivalis_atcc_33277.html
NCBITaxon:432096	taxa/eukaryota/kazachstania_africana.html
NCBITaxon:432100	taxa/eukaryota/maudiozyma_turicensis.html
NCBITaxon:432108	taxa/eukaryota/sungouiella_berkhoutiae.html
NCBITaxon:432111	taxa/eukaryota/taiozyma_dajiaensis.html
NCBITaxon:432112	taxa/eukaryota/wickerhamomyces_jianshihensis.html
NCBITaxon:432114	taxa/eukaryota/australozyma_touchengensis.html
NCBITaxon:43215	taxa/eukaryota/ramularia_endophylla.html
NCBITaxon:43227	taxa/eukaryota/capronia_fungicola.html
NCBITaxon:432296	taxa/bacteria/blastochloris_gulmargensis.html
NCBITaxon:432303	taxa/bacteria/marinobacter_guineae.html
NCBITaxon:432308	taxa/bacteria/sphingobium_rhizovicinum.html
NCBITaxon:432329	taxa/bacteria/deinococcus_peraridilitoris.html
NCBITaxon:432331	taxa/bacteria/sulfurihydrogenibium_yellowstonense_ss_5.html
NCBITaxon:432607	taxa/bacteria/bacillus_isabeliae.html
NCBITaxon:432608	taxa/bacteria/candidatus_mycoplasma_haematobovis.html
NCBITaxon:43263	taxa/bacteria/aquipseudomonas_alcaligenes.html
NCBITaxon:43265	taxa/eukaryota/cordyceps_javanica.html
NCBITaxon:43304	taxa/bacteria/mycolicibacterium_peregrinum.html
NCBITaxon:43305	taxa/bacteria/butyrivibrio_proteoclasticus.html
NCBITaxon:43306	taxa/bacteria/pseudomonas_denitrificans_nom_rej.html
NCBITaxon:433279	taxa/bacteria/falcatimonas_natans.html
NCBITaxon:433286	taxa/bacteria/anaerocolumna_cellulosilytica.html
NCBITaxon:433287	taxa/bacteria/anaerotignum_aminivorans.html
NCBITaxon:433293	taxa/bacteria/anaerotaenia_torta.html
NCBITaxon:433296	taxa/bacteria/aminipila_butyrica.html
NCBITaxon:433321	taxa/bacteria/propionispira_arcuata.html
NCBITaxon:433323	taxa/bacteria/aminicella_lysinilytica.html
NCBITaxon:433330	taxa/bacteria/propioniciclava_tarda.html
NCBITaxon:433338	taxa/bacteria/anaerocella_delicata.html
NCBITaxon:43348	taxa/bacteria/mycobacterium_branderi.html
NCBITaxon:43353	taxa/bacteria/xanthomonas_phaseoli_pv_manihotis.html
NCBITaxon:43354	taxa/bacteria/prauserella_rugosa.html
NCBITaxon:43355	taxa/bacteria/crossiella_cryophila.html
NCBITaxon:433606	taxa/bacteria/sphingomonas_polyaromaticivorans.html
NCBITaxon:433613	taxa/bacteria/roseomonas_terpenica.html
NCBITaxon:433641	taxa/bacteria/pseudolysinimonas_kribbensis.html
NCBITaxon:433643	taxa/bacteria/leifsonella_bigeumensis.html
NCBITaxon:433644	taxa/bacteria/pedococcus_bigeumensis.html
NCBITaxon:433645	taxa/bacteria/microbacterium_kribbense.html
NCBITaxon:433646	taxa/bacteria/parafrigoribacterium_mesophilum.html
NCBITaxon:433647	taxa/bacteria/terrimesophilobacter_mesophilus.html
NCBITaxon:433648	taxa/bacteria/nocardioides_sediminis.html
NCBITaxon:433649	taxa/bacteria/nocardioides_marmoribigeumensis.html
NCBITaxon:433651	taxa/bacteria/nocardioides_koreensis.html
NCBITaxon:433652	taxa/bacteria/nocardioides_dilutus.html
NCBITaxon:433654	taxa/bacteria/nocardioides_tritolerans.html
NCBITaxon:433657	taxa/bacteria/nocardioides_bigeumensis.html
NCBITaxon:433659	taxa/bacteria/nocardioides_mesophilus.html
NCBITaxon:433660	taxa/bacteria/nocardioides_halotolerans.html
NCBITaxon:433663	taxa/bacteria/nocardioides_islandensis.html
NCBITaxon:433664	taxa/bacteria/nocardioides_agariphilus.html
NCBITaxon:433840	taxa/bacteria/pseudoxanthobacter_soli.html
NCBITaxon:433924	taxa/bacteria/pseudacidovorax_intermedius.html
NCBITaxon:434010	taxa/bacteria/hydrogenophaga_sp_pbl_h3.html
NCBITaxon:434039	taxa/eukaryota/candida_buenavistaensis.html
NCBITaxon:434040	taxa/eukaryota/intestinozyma_alai.html
NCBITaxon:434042	taxa/eukaryota/candida_labiduridarum.html
NCBITaxon:434044	taxa/eukaryota/candida_frijolesensis.html
NCBITaxon:434046	taxa/eukaryota/candida_tetrigidarum.html
NCBITaxon:434084	taxa/bacteria/marinobacterium_marisflavi.html
NCBITaxon:434085	taxa/bacteria/gamma_proteobacterium_imcc2047.html
NCBITaxon:434086	taxa/bacteria/porticoccus_litoralis.html
NCBITaxon:434126	taxa/bacteria/rarimicrobium_hominis.html
NCBITaxon:434131	taxa/bacteria/neorickettsia_risticii_str_illinois.html
NCBITaxon:434199	taxa/eukaryota/ogataea_allantospora.html
NCBITaxon:434259	taxa/eukaryota/unilacryma_unispora.html
NCBITaxon:434271	taxa/bacteria/actinobacillus_pleuropneumoniae_serovar_3_str_jl03.html
NCBITaxon:43433	taxa/eukaryota/tricharina_praecox.html
NCBITaxon:434347	taxa/bacteria/kribbella_hippodromi.html
NCBITaxon:43439	taxa/eukaryota/wilcoxina_mikolae.html
NCBITaxon:434464	taxa/bacteria/leuconostoc_holzapfelii.html
NCBITaxon:434487	taxa/eukaryota/penicillium_novae_zeelandiae.html
NCBITaxon:434922	taxa/bacteria/coxiella_burnetii_dugway_5j108_111.html
NCBITaxon:434923	taxa/bacteria/coxiella_burnetii_cbug_q212.html
NCBITaxon:434924	taxa/bacteria/coxiella_burnetii_cbuk_q154.html
NCBITaxon:435	taxa/bacteria/acetobacter_aceti.html
NCBITaxon:435258	taxa/eukaryota/leishmania_infantum_jpcm5.html
NCBITaxon:435289	taxa/bacteria/novilysobacter_spongiicola.html
NCBITaxon:435321	taxa/bacteria/shigella_flexneri_3b.html
NCBITaxon:435389	taxa/eukaryota/jahnula_aquatica.html
NCBITaxon:435590	taxa/bacteria/phocaeicola_vulgatus_atcc_8482.html
NCBITaxon:435591	taxa/bacteria/parabacteroides_distasonis_atcc_8503.html
NCBITaxon:435830	taxa/bacteria/actinomyces_graevenitzii_c83.html
NCBITaxon:435832	taxa/bacteria/neisseria_mucosa_c102.html
NCBITaxon:435837	taxa/bacteria/staphylococcus_hominis_subsp_hominis_c80.html
NCBITaxon:435838	taxa/bacteria/staphylococcus_capitis_c87.html
NCBITaxon:435842	taxa/bacteria/streptococcus_sp_c150.html
NCBITaxon:435880	taxa/bacteria/algoriphagus_hitonicola.html
NCBITaxon:435897	taxa/bacteria/lysobacter_capsici.html
NCBITaxon:435905	taxa/bacteria/microbulbifer_celer.html
NCBITaxon:435906	taxa/bacteria/salegentibacter_salarius.html
NCBITaxon:435907	taxa/bacteria/marinobacter_salicampi.html
NCBITaxon:435908	taxa/bacteria/pseudidiomarina_salinarum.html
NCBITaxon:435909	taxa/bacteria/halobacillus_campisalis.html
NCBITaxon:435910	taxa/bacteria/franconibacter_pulveris.html
NCBITaxon:435911	taxa/bacteria/desulfovibrio_singaporenus.html
NCBITaxon:435912	taxa/bacteria/vibrio_porteresiae.html
NCBITaxon:435914	taxa/bacteria/fodinicola_feengrottensis.html
NCBITaxon:435915	taxa/archaea/halorubrum_africanae.html
NCBITaxon:43595	taxa/bacteria/halanaerobium_saccharolyticum.html
NCBITaxon:435998	taxa/bacteria/serratia_marcescens_ww4.html
NCBITaxon:436	taxa/bacteria/novacetimonas_hansenii.html
NCBITaxon:436000	taxa/bacteria/anaerobranca_zavarzinii.html
NCBITaxon:436113	taxa/bacteria/mycoplasma_mycoides_subsp_capri_str_gm12.html
NCBITaxon:436114	taxa/bacteria/sulfurihydrogenibium_sp_yo3aop1.html
NCBITaxon:436115	taxa/bacteria/burkholderia_mallei_prl_20.html
NCBITaxon:436145	taxa/bacteria/leptospira_interrogans_serovar_muenchen.html
NCBITaxon:43617	taxa/bacteria/mesorhizobium_mediterraneum.html
NCBITaxon:436229	taxa/bacteria/streptacidiphilus_jeojiense.html
NCBITaxon:436231	taxa/bacteria/terrabacter_lapilli.html
NCBITaxon:436295	taxa/bacteria/salmonella_enterica_subsp_enterica_serovar_poona.html
NCBITaxon:436308	taxa/archaea/nitrosopumilus_maritimus_scm1.html
NCBITaxon:436356	taxa/bacteria/pedococcus_aerophilus.html
NCBITaxon:436397	taxa/bacteria/streptomyces_sudanensis.html
NCBITaxon:436510	taxa/bacteria/solidesulfovibrio_marrakechensis.html
NCBITaxon:436515	taxa/bacteria/variovorax_boronicumulans.html
NCBITaxon:436516	taxa/bacteria/lysinibacillus_parviboronicapiens.html
NCBITaxon:43654	taxa/bacteria/pseudoalteromonas_aurantia.html
NCBITaxon:43655	taxa/bacteria/pseudoalteromonas_citrea.html
NCBITaxon:43656	taxa/bacteria/pseudoalteromonas_denitrificans.html
NCBITaxon:43657	taxa/bacteria/pseudoalteromonas_luteoviolacea.html
NCBITaxon:43658	taxa/bacteria/pseudoalteromonas_rubra.html
NCBITaxon:43659	taxa/bacteria/pseudoalteromonas_tetraodonis.html
NCBITaxon:43660	taxa/bacteria/pseudoalteromonas_undina.html
NCBITaxon:43661	taxa/bacteria/shewanella_benthica.html
NCBITaxon:43662	taxa/bacteria/pseudoalteromonas_piscicida.html
NCBITaxon:43663	taxa/bacteria/paenarthrobacter_aurescens.html
NCBITaxon:43664	taxa/bacteria/paenarthrobacter_histidinolovorans.html
NCBITaxon:43665	taxa/bacteria/paenarthrobacter_ilicis.html
NCBITaxon:43666	taxa/bacteria/paeniglutamicibacter_sulfureus.html
NCBITaxon:436663	taxa/bacteria/sphingopyxis_indica.html
NCBITaxon:43667	taxa/bacteria/glutamicibacter_uratoxydans.html
NCBITaxon:43669	taxa/bacteria/brachybacterium_faecium.html
NCBITaxon:43670	taxa/bacteria/cellulomonas_cellasea.html
NCBITaxon:43671	taxa/bacteria/actinotalea_fermentans.html
NCBITaxon:436717	taxa/bacteria/acinetobacter_oleivorans_dr1.html
NCBITaxon:43674	taxa/bacteria/jonesia_denitrificans.html
NCBITaxon:43675	taxa/bacteria/rothia_mucilaginosa.html
NCBITaxon:43677	taxa/bacteria/promicromonospora_citrea.html
NCBITaxon:43678	taxa/bacteria/oerskovia_enterophila.html
NCBITaxon:43686	taxa/eukaryota/pelagodinium_bei.html
NCBITaxon:43687	taxa/archaea/metallosphaera_sedula.html
NCBITaxon:43695	taxa/eukaryota/acrasis_rosea.html
NCBITaxon:437	taxa/bacteria/acidomonas_methanolica.html
NCBITaxon:437022	taxa/bacteria/candidatus_berkiella_cookevillensis.html
NCBITaxon:437163	taxa/archaea/halomicrobium_katesii.html
NCBITaxon:437503	taxa/bacteria/allohahella_antarctica.html
NCBITaxon:437505	taxa/bacteria/granulosicoccus_antarcticus.html
NCBITaxon:437507	taxa/bacteria/robiginitomaculum_antarcticum.html
NCBITaxon:437529	taxa/bacteria/tepidimicrobium_xylanilyticum_dsm_23310.html
NCBITaxon:43759	taxa/bacteria/streptomyces_wedmorensis.html
NCBITaxon:437639	taxa/bacteria/leifsonia_sp_msl_02.html
NCBITaxon:43765	taxa/bacteria/corynebacterium_amycolatum.html
NCBITaxon:437663	taxa/bacteria/brucella_sp_uk1_97.html
NCBITaxon:43767	taxa/bacteria/prescottella_equi.html
NCBITaxon:437670	taxa/bacteria/brucella_sp_f23_97.html
NCBITaxon:437671	taxa/bacteria/brucella_sp_f96_2.html
NCBITaxon:43768	taxa/bacteria/corynebacterium_matruchotii.html
NCBITaxon:437684	taxa/bacteria/brucella_sp_uk40_99.html
NCBITaxon:437685	taxa/bacteria/brucella_sp_uk5_01.html
NCBITaxon:437687	taxa/bacteria/brucella_sp_f8_99.html
NCBITaxon:43769	taxa/bacteria/corynebacterium_propinquum.html
NCBITaxon:43770	taxa/bacteria/corynebacterium_striatum.html
NCBITaxon:437701	taxa/bacteria/brucella_sp_f5_99.html
NCBITaxon:43771	taxa/bacteria/corynebacterium_urealyticum.html
NCBITaxon:43772	taxa/bacteria/rhodococcus_zopfii.html
NCBITaxon:43774	taxa/bacteria/syntrophus_buswellii.html
NCBITaxon:43775	taxa/bacteria/syntrophus_gentianae.html
NCBITaxon:437752	taxa/bacteria/leptospira_kirschneri_serovar_mozdok.html
NCBITaxon:43776	taxa/archaea/haloarcula_argentinensis.html
NCBITaxon:437897	taxa/bacteria/megamonas_funiformis.html
NCBITaxon:437898	taxa/bacteria/sutterella_parvirubra.html
NCBITaxon:437900	taxa/bacteria/pseudomonas_marincola.html
NCBITaxon:438	taxa/bacteria/acetobacter_pasteurianus.html
NCBITaxon:438033	taxa/bacteria/ruminococcus_gauvreauii.html
NCBITaxon:438356	taxa/eukaryota/cercospora_sojina.html
NCBITaxon:438410	taxa/eukaryota/gerronema_viridilucens.html
NCBITaxon:438448	taxa/bacteria/serratia_sp_prgb11.html
NCBITaxon:438595	taxa/bacteria/gracilibacillus_bigeumensis.html
NCBITaxon:438596	taxa/bacteria/salinimicrobium_xinjiangense.html
NCBITaxon:438744	taxa/bacteria/halomonas_caseinilytica.html
NCBITaxon:438745	taxa/bacteria/bisbaumannia_salifodinae.html
NCBITaxon:438751	taxa/bacteria/neolewinella_marina.html
NCBITaxon:438752	taxa/bacteria/neolewinella_lutea.html
NCBITaxon:438753	taxa/bacteria/azorhizobium_caulinodans_ors_571.html
NCBITaxon:438768	taxa/eukaryota/echria_macrotheca.html
NCBITaxon:438776	taxa/eukaryota/podospora_inflatula.html
NCBITaxon:438851	taxa/bacteria/lentzea_californiensis.html
NCBITaxon:438855	taxa/bacteria/methylomarinum_vadi.html
NCBITaxon:438856	taxa/bacteria/methylomarinovum_caldicuralii.html
NCBITaxon:439184	taxa/bacteria/escherichia_coli_rs218.html
NCBITaxon:439219	taxa/bacteria/streptococcus_henryi.html
NCBITaxon:439220	taxa/bacteria/streptococcus_caballi.html
NCBITaxon:439228	taxa/bacteria/rhizorhabdus_histidinilytica.html
NCBITaxon:439235	taxa/bacteria/desulfatibacillum_alkenivorans_ak_01.html
NCBITaxon:43925	taxa/eukaryota/nannochloropsis_oculata.html
NCBITaxon:43928	taxa/archaea/halobaculum_gomorrense.html
NCBITaxon:439292	taxa/bacteria/bacillus_selenitireducens_mls10.html
NCBITaxon:439312	taxa/eukaryota/mucor_flavus.html
NCBITaxon:439317	taxa/eukaryota/gambierdiscus_australes.html
NCBITaxon:439334	taxa/bacteria/mycobacterium_avium_subsp_hominissuis.html
NCBITaxon:439375	taxa/bacteria/brucella_anthropi_atcc_49188.html
NCBITaxon:439386	taxa/archaea/saccharolobus_islandicus_y_g_57_14.html
NCBITaxon:439476	taxa/bacteria/heteroscytonema_crispum.html
NCBITaxon:43948	taxa/bacteria/tolumonas_auensis.html
NCBITaxon:439481	taxa/archaea/aciduliprofundum_boonei_t469.html
NCBITaxon:439482	taxa/bacteria/calothrix_rhizosoleniae_sc01.html
NCBITaxon:439485	taxa/bacteria/oceanospirillales_bacterium_osedax_endosymbiont.html
NCBITaxon:439487	taxa/bacteria/candidatus_ovibacter_propellens.html
NCBITaxon:439493	taxa/bacteria/candidatus_pelagibacter_sp_htcc7211.html
NCBITaxon:439495	taxa/bacteria/pseudovibrio_sp_je062.html
NCBITaxon:439496	taxa/bacteria/rhodobacterales_bacterium_y4i.html
NCBITaxon:439497	taxa/bacteria/ruegeria_sp_r11.html
NCBITaxon:439499	taxa/bacteria/thioploca_araucae_tha_ccl.html
NCBITaxon:439501	taxa/bacteria/candidatus_thioturbo_danicus_td_nivab1.html
NCBITaxon:439519	taxa/bacteria/thiovulum_majus.html
NCBITaxon:439522	taxa/bacteria/thiovulum_majus_tm_nivab2.html
NCBITaxon:439529	taxa/bacteria/cereibacter_ovatus.html
NCBITaxon:43958	taxa/eukaryota/cephaloascus_albidus.html
NCBITaxon:43959	taxa/eukaryota/saccharomycopsis_crataegensis.html
NCBITaxon:439611	taxa/bacteria/hydrogenophaga_bisanensis.html
NCBITaxon:439612	taxa/bacteria/daeguia_caeni.html
NCBITaxon:43962	taxa/eukaryota/geotrichum_armillariae.html
NCBITaxon:43963	taxa/eukaryota/magnusiomyces_magnusii.html
NCBITaxon:43968	taxa/eukaryota/aciculoconidium_aculeatum.html
NCBITaxon:439699	taxa/bacteria/pseudosporangium_ferrugineum.html
NCBITaxon:43970	taxa/eukaryota/nadsonia_starkeyi_henricii.html
NCBITaxon:439703	taxa/bacteria/segatella_maculosa.html
NCBITaxon:43972	taxa/eukaryota/blastobotrys_elegans.html
NCBITaxon:43974	taxa/eukaryota/blastobotrys_parvus.html
NCBITaxon:43975	taxa/eukaryota/saccharomycopsis_selenospora.html
NCBITaxon:43976	taxa/eukaryota/dipodascus_australiensis.html
NCBITaxon:43981	taxa/eukaryota/blastobotrys_terrestris.html
NCBITaxon:43982	taxa/eukaryota/ambrosiozyma_monospora.html
NCBITaxon:43983	taxa/eukaryota/saccharomycopsis_javanensis.html
NCBITaxon:43984	taxa/eukaryota/ambrosiozyma_philentoma.html
NCBITaxon:439842	taxa/bacteria/salmonella_enterica_subsp_enterica_serovar_kentucky_str_cvm29188.html
NCBITaxon:439843	taxa/bacteria/salmonella_enterica_subsp_enterica_serovar_schwarzengrund_str_cvm19633.html
NCBITaxon:439846	taxa/bacteria/salmonella_enterica_subsp_enterica_serovar_saintpaul_str_sara23.html
NCBITaxon:439847	taxa/bacteria/salmonella_enterica_subsp_enterica_serovar_saintpaul_str_sara29.html
NCBITaxon:43985	taxa/eukaryota/geotrichum_reessii.html
NCBITaxon:439851	taxa/bacteria/salmonella_enterica_subsp_enterica_serovar_dublin_str_ct_02021853.html
NCBITaxon:439855	taxa/bacteria/escherichia_coli_sms_3_5.html
NCBITaxon:43989	taxa/bacteria/crocosphaera_subtropica_atcc_51142.html
NCBITaxon:43990	taxa/bacteria/corynebacterium_segmentosum.html
NCBITaxon:43992	taxa/bacteria/bradyrhizobium_liaoningense.html
NCBITaxon:43995	taxa/bacteria/johnsonella_ignava.html
NCBITaxon:43997	taxa/bacteria/catonella_morbi.html
NCBITaxon:440	taxa/bacteria/acetobacter_sp.html
NCBITaxon:44001	taxa/bacteria/caldicellulosiruptor_saccharolyticus.html
NCBITaxon:44007	taxa/bacteria/enterococcus_pseudoavium.html
NCBITaxon:440079	taxa/bacteria/aeromonas_bivalvium.html
NCBITaxon:44008	taxa/bacteria/enterococcus_cecorum.html
NCBITaxon:440085	taxa/bacteria/methylorubrum_extorquens_cm4.html
NCBITaxon:44009	taxa/bacteria/enterococcus_dispar.html
NCBITaxon:44010	taxa/bacteria/mycobacterium_conspicuum.html
NCBITaxon:44012	taxa/bacteria/ferrimonas_balearica.html
NCBITaxon:440168	taxa/bacteria/pelagibacterium_luteolum.html
NCBITaxon:44032	taxa/bacteria/streptomyces_macrosporus.html
NCBITaxon:44033	taxa/bacteria/streptomyces_thermolineatus.html
NCBITaxon:440482	taxa/bacteria/promicromonospora_kroppenstedtii.html
NCBITaxon:440496	taxa/bacteria/lactobacillus_crispatus_ctv_05.html
NCBITaxon:440497	taxa/bacteria/lactobacillus_jensenii_1153.html
NCBITaxon:440514	taxa/bacteria/maribacter_stanieri.html
NCBITaxon:440515	taxa/bacteria/arenibacter_echinorum.html
NCBITaxon:440524	taxa/bacteria/salmonella_enterica_subsp_enterica_serovar_4_5_12_i__79545c88.html
NCBITaxon:440534	taxa/bacteria/salmonella_enterica_subsp_enterica_serovar_4_5_12_i_str_cvm23701.html
NCBITaxon:44056	taxa/eukaryota/aureococcus_anophagefferens.html
NCBITaxon:440568	taxa/bacteria/acinetobacter_sp_dsm_17874.html
NCBITaxon:44058	taxa/eukaryota/aureoumbra_lagunensis.html
NCBITaxon:44060	taxa/bacteria/streptomyces_megasporus.html
NCBITaxon:44061	taxa/bacteria/streptomyces_thermodiastaticus.html
NCBITaxon:44065	taxa/eukaryota/geotrichum_klebahnii.html
NCBITaxon:44066	taxa/eukaryota/geotrichum_fermentans.html
NCBITaxon:44067	taxa/eukaryota/blastobotrys_proliferans.html
NCBITaxon:44068	taxa/eukaryota/blastobotrys_capitulatus.html
NCBITaxon:44070	taxa/eukaryota/botryozyma_nematodophila.html
NCBITaxon:44071	taxa/eukaryota/blastobotrys_arbuscula.html
NCBITaxon:44073	taxa/eukaryota/blastobotrys_niveus.html
NCBITaxon:44074	taxa/eukaryota/magnusiomyces_suaveolens.html
NCBITaxon:44075	taxa/eukaryota/dipodascus_aggregatus.html
NCBITaxon:44076	taxa/eukaryota/geotrichum_macrosporum.html
NCBITaxon:44078	taxa/eukaryota/dipodascus_geniculatus.html
NCBITaxon:44080	taxa/eukaryota/saccharomycopsis_schoenii.html
NCBITaxon:44082	taxa/eukaryota/ambrosiozyma_cicatricosa.html
NCBITaxon:44089	taxa/eukaryota/neoaidaea_tothii.html
NCBITaxon:44090	taxa/eukaryota/dipodascopsis_uninucleata_var_wickerhamii.html
NCBITaxon:44091	taxa/eukaryota/dipodascopsis_uninucleata_var_uninucleata.html
NCBITaxon:44092	taxa/eukaryota/saccharomycopsis_malanga.html
NCBITaxon:44093	taxa/eukaryota/blastobotrys_ciferrii.html
NCBITaxon:44098	taxa/archaea/haloarcula_sp.html
NCBITaxon:44100	taxa/bacteria/mycoplasma_mycoides_subsp_capri_lc.html
NCBITaxon:441103	taxa/bacteria/tropicibacter_naphthalenivorans.html
NCBITaxon:441112	taxa/bacteria/tropicimonas_isoalkanivorans.html
NCBITaxon:441119	taxa/bacteria/tranquillimonas_alkanivorans.html
NCBITaxon:441151	taxa/bacteria/paenibacillus_provencensis.html
NCBITaxon:441152	taxa/bacteria/burkholderia_pseudomallei_bcc215.html
NCBITaxon:441153	taxa/bacteria/burkholderia_pseudomallei_nctc_13177.html
NCBITaxon:441154	taxa/bacteria/burkholderia_pseudomallei_112.html
NCBITaxon:441155	taxa/bacteria/burkholderia_pseudomallei_b7210.html
NCBITaxon:441156	taxa/bacteria/burkholderia_pseudomallei_7894.html
NCBITaxon:441157	taxa/bacteria/burkholderia_humptydooensis_msmb43.html
NCBITaxon:441158	taxa/bacteria/burkholderia_pseudomallei_9.html
NCBITaxon:441159	taxa/bacteria/burkholderia_pseudomallei_91.html
NCBITaxon:441160	taxa/bacteria/burkholderia_pseudomallei_14.html
NCBITaxon:441161	taxa/bacteria/burkholderia_pseudomallei_dm98.html
NCBITaxon:441162	taxa/bacteria/burkholderia_oklahomensis_c6786.html
NCBITaxon:441163	taxa/bacteria/burkholderia_oklahomensis_eo147.html
NCBITaxon:441164	taxa/bacteria/burkholderia_thailandensis_bt4.html
NCBITaxon:441165	taxa/bacteria/burkholderia_thailandensis_txdoh.html
NCBITaxon:441166	taxa/bacteria/burkholderia_ubonensis_bu.html
NCBITaxon:441209	taxa/bacteria/roseinatronobacter_bogoriensis_subsp_barguzinensis.html
NCBITaxon:44139	taxa/bacteria/thauera_aromatica_k172.html
NCBITaxon:441500	taxa/bacteria/corynebacterium_timonense.html
NCBITaxon:441501	taxa/bacteria/corynebacterium_massiliense.html
NCBITaxon:44161	taxa/bacteria/bacillus_thuringiensis_serovar_kyushuensis.html
NCBITaxon:441616	taxa/bacteria/carboxydothermus_siderophilus.html
NCBITaxon:44162	taxa/bacteria/bacillus_thuringiensis_serovar_thompsoni.html
NCBITaxon:441620	taxa/bacteria/methylorubrum_populi_bj001.html
NCBITaxon:441768	taxa/bacteria/acholeplasma_laidlawii_pg_8a.html
NCBITaxon:441769	taxa/bacteria/bacillus_coahuilensis_m4_4.html
NCBITaxon:441770	taxa/bacteria/clostridium_botulinum_a_str_atcc_19397.html
NCBITaxon:441771	taxa/bacteria/clostridium_botulinum_a_str_hall.html
NCBITaxon:441772	taxa/bacteria/clostridium_botulinum_f_str_langeland.html
NCBITaxon:441950	taxa/bacteria/bradyrhizobium_iriomotense.html
