strain_id	taxon_ids
kgmicrobe.strain:DSM-41233	NCBITaxon:132474
kgmicrobe.strain:DSM-41234	NCBITaxon:132474
kgmicrobe.strain:DSM-41235	NCBITaxon:132474
kgmicrobe.strain:DSM-41236	NCBITaxon:132474
kgmicrobe.strain:DSM-41237	NCBITaxon:132474
kgmicrobe.strain:DSM-41238	NCBITaxon:132474
kgmicrobe.strain:DSM-41239	NCBITaxon:1890
kgmicrobe.strain:DSM-41240	NCBITaxon:67384
kgmicrobe.strain:DSM-41241	NCBITaxon:58346
kgmicrobe.strain:DSM-41242	NCBITaxon:1935
kgmicrobe.strain:DSM-41244	NCBITaxon:1935
kgmicrobe.strain:DSM-41245	NCBITaxon:1935
kgmicrobe.strain:DSM-41246	NCBITaxon:1935
kgmicrobe.strain:DSM-41248	NCBITaxon:2893586
kgmicrobe.strain:DSM-41249	NCBITaxon:68276
kgmicrobe.strain:DSM-4125	NCBITaxon:1028
kgmicrobe.strain:DSM-41250	NCBITaxon:68249
kgmicrobe.strain:DSM-41251	NCBITaxon:67293
kgmicrobe.strain:DSM-41252	NCBITaxon:1931
kgmicrobe.strain:DSM-41253	NCBITaxon:1901
kgmicrobe.strain:DSM-41254	NCBITaxon:37632
kgmicrobe.strain:DSM-41255	NCBITaxon:1969
kgmicrobe.strain:DSM-41256	NCBITaxon:1930
kgmicrobe.strain:DSM-41257	NCBITaxon:1930
kgmicrobe.strain:DSM-41258	NCBITaxon:1930
kgmicrobe.strain:DSM-41259	NCBITaxon:1930
kgmicrobe.strain:DSM-4126	NCBITaxon:643867
kgmicrobe.strain:DSM-41260	NCBITaxon:1931
kgmicrobe.strain:DSM-41262	NCBITaxon:1931
kgmicrobe.strain:DSM-41263	NCBITaxon:1931
kgmicrobe.strain:DSM-41264	NCBITaxon:1931
kgmicrobe.strain:DSM-41265	NCBITaxon:1931
kgmicrobe.strain:DSM-41266	NCBITaxon:1931
kgmicrobe.strain:DSM-41267	NCBITaxon:1931
kgmicrobe.strain:DSM-41268	NCBITaxon:1931
kgmicrobe.strain:DSM-41269	NCBITaxon:2817709
kgmicrobe.strain:DSM-41270	NCBITaxon:1931
kgmicrobe.strain:DSM-41271	NCBITaxon:1931
kgmicrobe.strain:DSM-41272	NCBITaxon:1931
kgmicrobe.strain:DSM-41273	NCBITaxon:1931
kgmicrobe.strain:DSM-41274	NCBITaxon:1931
kgmicrobe.strain:DSM-41275	NCBITaxon:1931
kgmicrobe.strain:DSM-41276	NCBITaxon:1931
kgmicrobe.strain:DSM-41277	NCBITaxon:1931
kgmicrobe.strain:DSM-41279	NCBITaxon:1931
kgmicrobe.strain:DSM-41280	NCBITaxon:1931
kgmicrobe.strain:DSM-41281	NCBITaxon:1931
kgmicrobe.strain:DSM-41282	NCBITaxon:1931
kgmicrobe.strain:DSM-41283	NCBITaxon:1931
kgmicrobe.strain:DSM-41284	NCBITaxon:1931
kgmicrobe.strain:DSM-41285	NCBITaxon:1931
kgmicrobe.strain:DSM-41286	NCBITaxon:1931
kgmicrobe.strain:DSM-41287	NCBITaxon:1931
kgmicrobe.strain:DSM-41288	NCBITaxon:1931
kgmicrobe.strain:DSM-41289	NCBITaxon:1931
kgmicrobe.strain:DSM-41290	NCBITaxon:58340
kgmicrobe.strain:DSM-41291	NCBITaxon:1931
kgmicrobe.strain:DSM-41292	NCBITaxon:1931
kgmicrobe.strain:DSM-41293	NCBITaxon:1931
kgmicrobe.strain:DSM-41294	NCBITaxon:47716
kgmicrobe.strain:DSM-41297	NCBITaxon:1931
kgmicrobe.strain:DSM-41298	NCBITaxon:1931
kgmicrobe.strain:DSM-41299	NCBITaxon:1931
kgmicrobe.strain:DSM-413	NCBITaxon:1302247
kgmicrobe.strain:DSM-41300	NCBITaxon:1931
kgmicrobe.strain:DSM-41301	NCBITaxon:1931
kgmicrobe.strain:DSM-41302	NCBITaxon:1931
kgmicrobe.strain:DSM-41303	NCBITaxon:1931
kgmicrobe.strain:DSM-41304	NCBITaxon:1931
kgmicrobe.strain:DSM-41305	NCBITaxon:1931
kgmicrobe.strain:DSM-41306	NCBITaxon:1931
kgmicrobe.strain:DSM-41307	NCBITaxon:1931
kgmicrobe.strain:DSM-41308	NCBITaxon:1931
kgmicrobe.strain:DSM-41309	NCBITaxon:1931
kgmicrobe.strain:DSM-41310	NCBITaxon:1931
kgmicrobe.strain:DSM-41311	NCBITaxon:1931
kgmicrobe.strain:DSM-41312	NCBITaxon:1931
kgmicrobe.strain:DSM-41313	NCBITaxon:1931
kgmicrobe.strain:DSM-41314	NCBITaxon:1931
kgmicrobe.strain:DSM-41315	NCBITaxon:1931
kgmicrobe.strain:DSM-41316	NCBITaxon:1931
kgmicrobe.strain:DSM-41317	NCBITaxon:1931
kgmicrobe.strain:DSM-41318	NCBITaxon:1931
kgmicrobe.strain:DSM-41319	NCBITaxon:1931
kgmicrobe.strain:DSM-4132	NCBITaxon:52692
kgmicrobe.strain:DSM-41320	NCBITaxon:1931
kgmicrobe.strain:DSM-41321	NCBITaxon:1931
kgmicrobe.strain:DSM-41322	NCBITaxon:1931
kgmicrobe.strain:DSM-41323	NCBITaxon:1931
kgmicrobe.strain:DSM-41324	NCBITaxon:1931
kgmicrobe.strain:DSM-41325	NCBITaxon:1931
kgmicrobe.strain:DSM-41326	NCBITaxon:1931
kgmicrobe.strain:DSM-41327	NCBITaxon:1931
kgmicrobe.strain:DSM-41328	NCBITaxon:1931
kgmicrobe.strain:DSM-41329	NCBITaxon:1931
kgmicrobe.strain:DSM-4133	NCBITaxon:1408433
kgmicrobe.strain:DSM-41330	NCBITaxon:1931
kgmicrobe.strain:DSM-41331	NCBITaxon:1931
kgmicrobe.strain:DSM-41332	NCBITaxon:1931
kgmicrobe.strain:DSM-41333	NCBITaxon:1931
kgmicrobe.strain:DSM-41334	NCBITaxon:1931
kgmicrobe.strain:DSM-41335	NCBITaxon:1931
kgmicrobe.strain:DSM-41336	NCBITaxon:1931
kgmicrobe.strain:DSM-41337	NCBITaxon:1931
kgmicrobe.strain:DSM-41338	NCBITaxon:1931
kgmicrobe.strain:DSM-41339	NCBITaxon:1931
kgmicrobe.strain:DSM-4134	NCBITaxon:1122208
kgmicrobe.strain:DSM-41340	NCBITaxon:1931
kgmicrobe.strain:DSM-41341	NCBITaxon:1931
kgmicrobe.strain:DSM-41342	NCBITaxon:1931
kgmicrobe.strain:DSM-41343	NCBITaxon:1931
kgmicrobe.strain:DSM-41344	NCBITaxon:1931
kgmicrobe.strain:DSM-41345	NCBITaxon:1931
kgmicrobe.strain:DSM-41346	NCBITaxon:1931
kgmicrobe.strain:DSM-41347	NCBITaxon:1931
kgmicrobe.strain:DSM-41348	NCBITaxon:1931
kgmicrobe.strain:DSM-41349	NCBITaxon:1931
kgmicrobe.strain:DSM-41350	NCBITaxon:1931
kgmicrobe.strain:DSM-41351	NCBITaxon:1931
kgmicrobe.strain:DSM-41352	NCBITaxon:1931
kgmicrobe.strain:DSM-41353	NCBITaxon:1931
kgmicrobe.strain:DSM-41354	NCBITaxon:1931
kgmicrobe.strain:DSM-41355	NCBITaxon:1931
kgmicrobe.strain:DSM-41356	NCBITaxon:1931
kgmicrobe.strain:DSM-41357	NCBITaxon:1931
kgmicrobe.strain:DSM-41358	NCBITaxon:1931
kgmicrobe.strain:DSM-4136	NCBITaxon:240016
kgmicrobe.strain:DSM-41360	NCBITaxon:1931
kgmicrobe.strain:DSM-41361	NCBITaxon:1931
kgmicrobe.strain:DSM-41362	NCBITaxon:1931
kgmicrobe.strain:DSM-41363	NCBITaxon:1931
kgmicrobe.strain:DSM-41364	NCBITaxon:1931
kgmicrobe.strain:DSM-41365	NCBITaxon:1931
kgmicrobe.strain:DSM-41366	NCBITaxon:1931
kgmicrobe.strain:DSM-41367	NCBITaxon:1931
kgmicrobe.strain:DSM-41368	NCBITaxon:1931
kgmicrobe.strain:DSM-41369	NCBITaxon:1931
kgmicrobe.strain:DSM-41370	NCBITaxon:1931
kgmicrobe.strain:DSM-41371	NCBITaxon:1931
kgmicrobe.strain:DSM-41372	NCBITaxon:1931
kgmicrobe.strain:DSM-41373	NCBITaxon:1931
kgmicrobe.strain:DSM-41374	NCBITaxon:1931
kgmicrobe.strain:DSM-41375	NCBITaxon:1931
kgmicrobe.strain:DSM-41376	NCBITaxon:1931
kgmicrobe.strain:DSM-41377	NCBITaxon:1931
kgmicrobe.strain:DSM-41378	NCBITaxon:1931
kgmicrobe.strain:DSM-41379	NCBITaxon:1931
kgmicrobe.strain:DSM-4138	NCBITaxon:28240
kgmicrobe.strain:DSM-41380	NCBITaxon:1931
kgmicrobe.strain:DSM-41381	NCBITaxon:1931
kgmicrobe.strain:DSM-41382	NCBITaxon:1931
kgmicrobe.strain:DSM-41383	NCBITaxon:1931
kgmicrobe.strain:DSM-41384	NCBITaxon:1931
kgmicrobe.strain:DSM-41385	NCBITaxon:1931
kgmicrobe.strain:DSM-41386	NCBITaxon:1931
kgmicrobe.strain:DSM-41387	NCBITaxon:1931
kgmicrobe.strain:DSM-41388	NCBITaxon:1931
kgmicrobe.strain:DSM-41389	NCBITaxon:1931
kgmicrobe.strain:DSM-4139	NCBITaxon:2234
kgmicrobe.strain:DSM-41390	NCBITaxon:1931
kgmicrobe.strain:DSM-41391	NCBITaxon:66860
kgmicrobe.strain:DSM-41392	NCBITaxon:66859
kgmicrobe.strain:DSM-41393	NCBITaxon:66859
kgmicrobe.strain:DSM-41394	NCBITaxon:66859
kgmicrobe.strain:DSM-41395	NCBITaxon:66859
kgmicrobe.strain:DSM-41396	NCBITaxon:66859
kgmicrobe.strain:DSM-41397	NCBITaxon:66859
kgmicrobe.strain:DSM-41398	NCBITaxon:1081613
kgmicrobe.strain:DSM-41399	NCBITaxon:1931
kgmicrobe.strain:DSM-4140	NCBITaxon:28892
kgmicrobe.strain:DSM-41400	NCBITaxon:1931
kgmicrobe.strain:DSM-41403	NCBITaxon:1931
kgmicrobe.strain:DSM-41404	NCBITaxon:1931
kgmicrobe.strain:DSM-41405	NCBITaxon:1931
kgmicrobe.strain:DSM-41406	NCBITaxon:1931
kgmicrobe.strain:DSM-41407	NCBITaxon:1931
kgmicrobe.strain:DSM-41408	NCBITaxon:1931
kgmicrobe.strain:DSM-4141	NCBITaxon:54565
kgmicrobe.strain:DSM-41410	NCBITaxon:1931
kgmicrobe.strain:DSM-41411	NCBITaxon:1931
kgmicrobe.strain:DSM-41412	NCBITaxon:1931
kgmicrobe.strain:DSM-41413	NCBITaxon:1931
kgmicrobe.strain:DSM-41415	NCBITaxon:1931
kgmicrobe.strain:DSM-41416	NCBITaxon:1931
kgmicrobe.strain:DSM-41417	NCBITaxon:1931
kgmicrobe.strain:DSM-41418	NCBITaxon:2605714
kgmicrobe.strain:DSM-41419	NCBITaxon:1931
kgmicrobe.strain:DSM-41420	NCBITaxon:1931
kgmicrobe.strain:DSM-41421	NCBITaxon:1931
kgmicrobe.strain:DSM-41422	NCBITaxon:68174
kgmicrobe.strain:DSM-41423	NCBITaxon:66883
kgmicrobe.strain:DSM-41424	NCBITaxon:285559
kgmicrobe.strain:DSM-41425	NCBITaxon:66882
kgmicrobe.strain:DSM-41426	NCBITaxon:332582
kgmicrobe.strain:DSM-41427	NCBITaxon:249567
kgmicrobe.strain:DSM-41428	NCBITaxon:68229
kgmicrobe.strain:DSM-41429	NCBITaxon:92743
kgmicrobe.strain:DSM-41430	NCBITaxon:1906
kgmicrobe.strain:DSM-41431	NCBITaxon:53446
kgmicrobe.strain:DSM-41432	NCBITaxon:33900
kgmicrobe.strain:DSM-41433	NCBITaxon:1931
kgmicrobe.strain:DSM-41434	NCBITaxon:47716
kgmicrobe.strain:DSM-41435	NCBITaxon:1931
kgmicrobe.strain:DSM-41436	NCBITaxon:1906
kgmicrobe.strain:DSM-41437	NCBITaxon:1931
kgmicrobe.strain:DSM-41438	NCBITaxon:1923
kgmicrobe.strain:DSM-41439	NCBITaxon:132474
kgmicrobe.strain:DSM-41440	NCBITaxon:1898
kgmicrobe.strain:DSM-41441	NCBITaxon:68221
kgmicrobe.strain:DSM-41442	NCBITaxon:324833
kgmicrobe.strain:DSM-41443	NCBITaxon:33903
kgmicrobe.strain:DSM-41444	NCBITaxon:47761
kgmicrobe.strain:DSM-41445	NCBITaxon:33903
kgmicrobe.strain:DSM-41447	NCBITaxon:1079985
kgmicrobe.strain:DSM-41449	NCBITaxon:44032
kgmicrobe.strain:DSM-41450	NCBITaxon:44060
kgmicrobe.strain:DSM-41451	NCBITaxon:44033
kgmicrobe.strain:DSM-41452	NCBITaxon:67282
kgmicrobe.strain:DSM-41453	NCBITaxon:285557
kgmicrobe.strain:DSM-41454	NCBITaxon:332589
kgmicrobe.strain:DSM-41455	NCBITaxon:284028
kgmicrobe.strain:DSM-41456	NCBITaxon:284029
kgmicrobe.strain:DSM-41457	NCBITaxon:284452
kgmicrobe.strain:DSM-41458	NCBITaxon:285566
kgmicrobe.strain:DSM-41459	NCBITaxon:332591
kgmicrobe.strain:DSM-41460	NCBITaxon:68042
kgmicrobe.strain:DSM-41461	NCBITaxon:68175
kgmicrobe.strain:DSM-41462	NCBITaxon:284039
kgmicrobe.strain:DSM-41463	NCBITaxon:1942
kgmicrobe.strain:DSM-41464	NCBITaxon:284040
kgmicrobe.strain:DSM-41465	NCBITaxon:285572
kgmicrobe.strain:DSM-41466	NCBITaxon:284041
kgmicrobe.strain:DSM-41467	NCBITaxon:285556
kgmicrobe.strain:DSM-41468	NCBITaxon:285558
kgmicrobe.strain:DSM-41469	NCBITaxon:285560
kgmicrobe.strain:DSM-41470	NCBITaxon:285561
kgmicrobe.strain:DSM-41471	NCBITaxon:285562
kgmicrobe.strain:DSM-41472	NCBITaxon:285563
kgmicrobe.strain:DSM-41473	NCBITaxon:2014
kgmicrobe.strain:DSM-41474	NCBITaxon:284030
kgmicrobe.strain:DSM-41475	NCBITaxon:284035
kgmicrobe.strain:DSM-41476	NCBITaxon:44060
kgmicrobe.strain:DSM-41477	NCBITaxon:194673
kgmicrobe.strain:DSM-41478	NCBITaxon:284042
kgmicrobe.strain:DSM-41479	NCBITaxon:284031
kgmicrobe.strain:DSM-41480	NCBITaxon:76729
kgmicrobe.strain:DSM-41481	NCBITaxon:1890
kgmicrobe.strain:DSM-41483	NCBITaxon:1931
kgmicrobe.strain:DSM-41484	NCBITaxon:1931
kgmicrobe.strain:DSM-41485	NCBITaxon:1931
kgmicrobe.strain:DSM-41486	NCBITaxon:66431
kgmicrobe.strain:DSM-41487	NCBITaxon:1931
kgmicrobe.strain:DSM-41488	NCBITaxon:66424
kgmicrobe.strain:DSM-41489	NCBITaxon:174584
kgmicrobe.strain:DSM-41490	NCBITaxon:33904
kgmicrobe.strain:DSM-41491	NCBITaxon:97398
kgmicrobe.strain:DSM-41492	NCBITaxon:35621
kgmicrobe.strain:DSM-41493	NCBITaxon:53446
kgmicrobe.strain:DSM-41494	NCBITaxon:1931
kgmicrobe.strain:DSM-41495	NCBITaxon:1931
kgmicrobe.strain:DSM-41496	NCBITaxon:1931
kgmicrobe.strain:DSM-41497	NCBITaxon:1931
kgmicrobe.strain:DSM-41498	NCBITaxon:1931
kgmicrobe.strain:DSM-41499	NCBITaxon:1931
kgmicrobe.strain:DSM-415	NCBITaxon:82367
kgmicrobe.strain:DSM-4150	NCBITaxon:1515
kgmicrobe.strain:DSM-41500	NCBITaxon:173770
kgmicrobe.strain:DSM-41501	NCBITaxon:53446
kgmicrobe.strain:DSM-41502	NCBITaxon:76729
kgmicrobe.strain:DSM-41503	NCBITaxon:284031
kgmicrobe.strain:DSM-41504	NCBITaxon:1907
kgmicrobe.strain:DSM-41505	NCBITaxon:1907
kgmicrobe.strain:DSM-41506	NCBITaxon:1907
kgmicrobe.strain:DSM-41507	NCBITaxon:1907
kgmicrobe.strain:DSM-41508	NCBITaxon:1907
kgmicrobe.strain:DSM-41509	NCBITaxon:1907
kgmicrobe.strain:DSM-41510	NCBITaxon:1907
kgmicrobe.strain:DSM-41511	NCBITaxon:1890
kgmicrobe.strain:DSM-41512	NCBITaxon:67260
kgmicrobe.strain:DSM-41513	NCBITaxon:1938
kgmicrobe.strain:DSM-41514	NCBITaxon:1938
kgmicrobe.strain:DSM-41516	NCBITaxon:1938
kgmicrobe.strain:DSM-41517	NCBITaxon:1938
kgmicrobe.strain:DSM-41518	NCBITaxon:1938
kgmicrobe.strain:DSM-41520	NCBITaxon:1938
kgmicrobe.strain:DSM-41522	NCBITaxon:1938
kgmicrobe.strain:DSM-41523	NCBITaxon:1938
kgmicrobe.strain:DSM-41524	NCBITaxon:68042
kgmicrobe.strain:DSM-41525	NCBITaxon:68042
kgmicrobe.strain:DSM-41526	NCBITaxon:1912
kgmicrobe.strain:DSM-41527	NCBITaxon:1912
kgmicrobe.strain:DSM-41528	NCBITaxon:68042
kgmicrobe.strain:DSM-41529	NCBITaxon:1931
kgmicrobe.strain:DSM-41530	NCBITaxon:1343740
kgmicrobe.strain:DSM-41531	NCBITaxon:68042
kgmicrobe.strain:DSM-41532	NCBITaxon:1931
kgmicrobe.strain:DSM-41533	NCBITaxon:68042
kgmicrobe.strain:DSM-41534	NCBITaxon:1931
kgmicrobe.strain:DSM-41535	NCBITaxon:68042
kgmicrobe.strain:DSM-41536	NCBITaxon:47716
kgmicrobe.strain:DSM-41537	NCBITaxon:47716
kgmicrobe.strain:DSM-41538	NCBITaxon:47716
kgmicrobe.strain:DSM-41539	NCBITaxon:47716
kgmicrobe.strain:DSM-41540	NCBITaxon:47716
kgmicrobe.strain:DSM-41541	NCBITaxon:47716
kgmicrobe.strain:DSM-41542	NCBITaxon:47716
kgmicrobe.strain:DSM-41543	NCBITaxon:1906
kgmicrobe.strain:DSM-41544	NCBITaxon:1906
kgmicrobe.strain:DSM-41545	NCBITaxon:1906
kgmicrobe.strain:DSM-41546	NCBITaxon:1906
kgmicrobe.strain:DSM-41547	NCBITaxon:1906
kgmicrobe.strain:DSM-41548	NCBITaxon:1906
kgmicrobe.strain:DSM-41549	NCBITaxon:1906
kgmicrobe.strain:DSM-41550	NCBITaxon:1906
kgmicrobe.strain:DSM-41551	NCBITaxon:1906
kgmicrobe.strain:DSM-41552	NCBITaxon:1967
kgmicrobe.strain:DSM-41554	NCBITaxon:1967
kgmicrobe.strain:DSM-41555	NCBITaxon:1967
kgmicrobe.strain:DSM-41556	NCBITaxon:1967
kgmicrobe.strain:DSM-41557	NCBITaxon:132474
kgmicrobe.strain:DSM-41558	NCBITaxon:132474
kgmicrobe.strain:DSM-41560	NCBITaxon:132474
kgmicrobe.strain:DSM-41561	NCBITaxon:132474
kgmicrobe.strain:DSM-41562	NCBITaxon:132474
kgmicrobe.strain:DSM-41563	NCBITaxon:132474
kgmicrobe.strain:DSM-41566	NCBITaxon:67256
kgmicrobe.strain:DSM-41567	NCBITaxon:1890
kgmicrobe.strain:DSM-41569	NCBITaxon:1890
kgmicrobe.strain:DSM-4156A	NCBITaxon:43774
kgmicrobe.strain:DSM-4156B	NCBITaxon:43774
kgmicrobe.strain:DSM-4156C	NCBITaxon:43774
kgmicrobe.strain:DSM-41570	NCBITaxon:67315
kgmicrobe.strain:DSM-41571	NCBITaxon:58340
kgmicrobe.strain:DSM-41572	NCBITaxon:58340
kgmicrobe.strain:DSM-41573	NCBITaxon:58340
kgmicrobe.strain:DSM-41574	NCBITaxon:58340
kgmicrobe.strain:DSM-41575	NCBITaxon:58340
kgmicrobe.strain:DSM-41576	NCBITaxon:58340
kgmicrobe.strain:DSM-41577	NCBITaxon:58340
kgmicrobe.strain:DSM-41578	NCBITaxon:58340
kgmicrobe.strain:DSM-41579	NCBITaxon:58340
kgmicrobe.strain:DSM-41580	NCBITaxon:58340
kgmicrobe.strain:DSM-41581	NCBITaxon:67353
kgmicrobe.strain:DSM-41582	NCBITaxon:58340
kgmicrobe.strain:DSM-41584	NCBITaxon:1938
kgmicrobe.strain:DSM-41588	NCBITaxon:1938
kgmicrobe.strain:DSM-41589	NCBITaxon:1938
kgmicrobe.strain:DSM-41590	NCBITaxon:1938
kgmicrobe.strain:DSM-41591	NCBITaxon:1938
kgmicrobe.strain:DSM-41592	NCBITaxon:1969
kgmicrobe.strain:DSM-41593	NCBITaxon:1969
kgmicrobe.strain:DSM-41594	NCBITaxon:1969
kgmicrobe.strain:DSM-41595	NCBITaxon:1969
kgmicrobe.strain:DSM-41597	NCBITaxon:1969
kgmicrobe.strain:DSM-41598	NCBITaxon:114683
kgmicrobe.strain:DSM-41599	NCBITaxon:68042
kgmicrobe.strain:DSM-416	NCBITaxon:106590
kgmicrobe.strain:DSM-41600	NCBITaxon:588122
kgmicrobe.strain:DSM-41602	NCBITaxon:68280
kgmicrobe.strain:DSM-41607	NCBITaxon:78355
kgmicrobe.strain:DSM-41608	NCBITaxon:78355
kgmicrobe.strain:DSM-41609	NCBITaxon:78355
kgmicrobe.strain:DSM-41610	NCBITaxon:78355
kgmicrobe.strain:DSM-41612	NCBITaxon:78355
kgmicrobe.strain:DSM-41614	NCBITaxon:1934
kgmicrobe.strain:DSM-41615	NCBITaxon:1934
kgmicrobe.strain:DSM-41616	NCBITaxon:1931
kgmicrobe.strain:DSM-41617	NCBITaxon:1931
kgmicrobe.strain:DSM-41618	NCBITaxon:1931
kgmicrobe.strain:DSM-41619	NCBITaxon:1931
kgmicrobe.strain:DSM-41621	NCBITaxon:1892
kgmicrobe.strain:DSM-41622	NCBITaxon:1904
kgmicrobe.strain:DSM-41623	NCBITaxon:1904
kgmicrobe.strain:DSM-41624	NCBITaxon:1904
kgmicrobe.strain:DSM-41632	NCBITaxon:1905
kgmicrobe.strain:DSM-41633	NCBITaxon:3075525
kgmicrobe.strain:DSM-41636	NCBITaxon:1931
kgmicrobe.strain:DSM-41640	NCBITaxon:1931
kgmicrobe.strain:DSM-41642	NCBITaxon:68280
kgmicrobe.strain:DSM-41643	NCBITaxon:1931
kgmicrobe.strain:DSM-41644	NCBITaxon:270689
kgmicrobe.strain:DSM-41645	NCBITaxon:1931
kgmicrobe.strain:DSM-41646	NCBITaxon:1931
kgmicrobe.strain:DSM-41647	NCBITaxon:68237
kgmicrobe.strain:DSM-41648	NCBITaxon:284043
kgmicrobe.strain:DSM-41649	NCBITaxon:285545
kgmicrobe.strain:DSM-41650	NCBITaxon:1449346
kgmicrobe.strain:DSM-41651	NCBITaxon:66422
kgmicrobe.strain:DSM-41652	NCBITaxon:285560
kgmicrobe.strain:DSM-41653	NCBITaxon:66882
kgmicrobe.strain:DSM-41654	NCBITaxon:58351
kgmicrobe.strain:DSM-41655	NCBITaxon:66374
kgmicrobe.strain:DSM-41657	NCBITaxon:68258
kgmicrobe.strain:DSM-41658	NCBITaxon:1930
kgmicrobe.strain:DSM-41659	NCBITaxon:1930
kgmicrobe.strain:DSM-4166	NCBITaxon:1211807
kgmicrobe.strain:DSM-41660	NCBITaxon:1930
kgmicrobe.strain:DSM-41661	NCBITaxon:1930
kgmicrobe.strain:DSM-41662	NCBITaxon:1930
kgmicrobe.strain:DSM-41663	NCBITaxon:1930
kgmicrobe.strain:DSM-41664	NCBITaxon:1930
kgmicrobe.strain:DSM-41665	NCBITaxon:1930
kgmicrobe.strain:DSM-41666	NCBITaxon:1930
kgmicrobe.strain:DSM-41667	NCBITaxon:1930
kgmicrobe.strain:DSM-41668	NCBITaxon:42234
kgmicrobe.strain:DSM-41669	NCBITaxon:42234
kgmicrobe.strain:DSM-41670	NCBITaxon:42234
kgmicrobe.strain:DSM-41671	NCBITaxon:42234
kgmicrobe.strain:DSM-41672	NCBITaxon:285555
kgmicrobe.strain:DSM-41673	NCBITaxon:1893
kgmicrobe.strain:DSM-41674	NCBITaxon:285515
kgmicrobe.strain:DSM-41675	NCBITaxon:53446
kgmicrobe.strain:DSM-41676	NCBITaxon:43759
kgmicrobe.strain:DSM-41677	NCBITaxon:68231
kgmicrobe.strain:DSM-41678	NCBITaxon:173770
kgmicrobe.strain:DSM-41679	NCBITaxon:68272
kgmicrobe.strain:DSM-41680	NCBITaxon:58350
kgmicrobe.strain:DSM-41681	NCBITaxon:68225
kgmicrobe.strain:DSM-41682	NCBITaxon:66424
kgmicrobe.strain:DSM-41683	NCBITaxon:285578
kgmicrobe.strain:DSM-41684	NCBITaxon:39478
kgmicrobe.strain:DSM-41685	NCBITaxon:68261
kgmicrobe.strain:DSM-41686	NCBITaxon:76728
kgmicrobe.strain:DSM-41687	NCBITaxon:97398
kgmicrobe.strain:DSM-41688	NCBITaxon:284031
kgmicrobe.strain:DSM-41689	NCBITaxon:284044
kgmicrobe.strain:DSM-41690	NCBITaxon:284032
kgmicrobe.strain:DSM-41691	NCBITaxon:284036
kgmicrobe.strain:DSM-41692	NCBITaxon:67282
kgmicrobe.strain:DSM-41693	NCBITaxon:1440059
kgmicrobe.strain:DSM-41694	NCBITaxon:1931
kgmicrobe.strain:DSM-41695	NCBITaxon:68182
kgmicrobe.strain:DSM-41696	NCBITaxon:68898
kgmicrobe.strain:DSM-41697	NCBITaxon:92644
kgmicrobe.strain:DSM-41698	NCBITaxon:1931
kgmicrobe.strain:DSM-41699	NCBITaxon:1931
kgmicrobe.strain:DSM-41700	NCBITaxon:78356
kgmicrobe.strain:DSM-41701	NCBITaxon:68211
kgmicrobe.strain:DSM-41702	NCBITaxon:58345
kgmicrobe.strain:DSM-41703	NCBITaxon:68277
kgmicrobe.strain:DSM-41704	NCBITaxon:68277
kgmicrobe.strain:DSM-41705	NCBITaxon:285536
kgmicrobe.strain:DSM-41706	NCBITaxon:1886
kgmicrobe.strain:DSM-41707	NCBITaxon:67263
kgmicrobe.strain:DSM-41708	NCBITaxon:1886
kgmicrobe.strain:DSM-41709	NCBITaxon:67263
kgmicrobe.strain:DSM-41710	NCBITaxon:1886
kgmicrobe.strain:DSM-41711	NCBITaxon:1928
kgmicrobe.strain:DSM-41712	NCBITaxon:67263
kgmicrobe.strain:DSM-41713	NCBITaxon:67263
kgmicrobe.strain:DSM-41714	NCBITaxon:67263
kgmicrobe.strain:DSM-41715	NCBITaxon:67263
kgmicrobe.strain:DSM-41716	NCBITaxon:67263
kgmicrobe.strain:DSM-41717	NCBITaxon:67263
kgmicrobe.strain:DSM-41718	NCBITaxon:1944
kgmicrobe.strain:DSM-41719	NCBITaxon:1886
kgmicrobe.strain:DSM-41720	NCBITaxon:67263
kgmicrobe.strain:DSM-41721	NCBITaxon:1931
kgmicrobe.strain:DSM-41722	NCBITaxon:1928
kgmicrobe.strain:DSM-41723	NCBITaxon:1886
kgmicrobe.strain:DSM-41724	NCBITaxon:1931
kgmicrobe.strain:DSM-41725	NCBITaxon:1931
kgmicrobe.strain:DSM-41726	NCBITaxon:1944
kgmicrobe.strain:DSM-41727	NCBITaxon:1931
kgmicrobe.strain:DSM-41728	NCBITaxon:1944
kgmicrobe.strain:DSM-41729	NCBITaxon:1928
kgmicrobe.strain:DSM-41730	NCBITaxon:1931
kgmicrobe.strain:DSM-41731	NCBITaxon:1931
kgmicrobe.strain:DSM-41732	NCBITaxon:1928
kgmicrobe.strain:DSM-41733	NCBITaxon:1935
kgmicrobe.strain:DSM-41734	NCBITaxon:1968
kgmicrobe.strain:DSM-41735	NCBITaxon:1928
kgmicrobe.strain:DSM-41736	NCBITaxon:1944
kgmicrobe.strain:DSM-41737	NCBITaxon:1928
kgmicrobe.strain:DSM-41738	NCBITaxon:1931
kgmicrobe.strain:DSM-41739	NCBITaxon:1931
kgmicrobe.strain:DSM-41740	NCBITaxon:44061
kgmicrobe.strain:DSM-41741	NCBITaxon:65605
kgmicrobe.strain:DSM-41742	NCBITaxon:67263
kgmicrobe.strain:DSM-41743	NCBITaxon:1894
kgmicrobe.strain:DSM-41744	NCBITaxon:1930
