old_taxon_id	current_taxon_id
NCBITaxon:2893716	NCBITaxon:2904081
NCBITaxon:2893720	NCBITaxon:3317476
NCBITaxon:289374	NCBITaxon:1267496
NCBITaxon:289379	NCBITaxon:2790054
NCBITaxon:2893895	NCBITaxon:225432
NCBITaxon:2893952	NCBITaxon:2875968
NCBITaxon:2894032	NCBITaxon:886793
NCBITaxon:2894065	NCBITaxon:2894055
NCBITaxon:2894066	NCBITaxon:2894055
NCBITaxon:2894067	NCBITaxon:2894055
NCBITaxon:2894068	NCBITaxon:2894055
NCBITaxon:2894069	NCBITaxon:2894055
NCBITaxon:289411	NCBITaxon:413232
NCBITaxon:2894177	NCBITaxon:378924
NCBITaxon:2894197	NCBITaxon:2894196
NCBITaxon:2894199	NCBITaxon:2894198
NCBITaxon:2894254	NCBITaxon:3085674
NCBITaxon:289434	NCBITaxon:136072
NCBITaxon:2894436	NCBITaxon:2743275
NCBITaxon:2894757	NCBITaxon:1579315
NCBITaxon:2894758	NCBITaxon:2640401
NCBITaxon:2894759	NCBITaxon:1979210
NCBITaxon:2894760	NCBITaxon:1579744
NCBITaxon:2894761	NCBITaxon:1579745
NCBITaxon:289484	NCBITaxon:170573
NCBITaxon:2894903	NCBITaxon:411249
NCBITaxon:2894999	NCBITaxon:2953720
NCBITaxon:2895	NCBITaxon:3027
NCBITaxon:2895285	NCBITaxon:2897324
NCBITaxon:2895404	NCBITaxon:2949618
NCBITaxon:2895410	NCBITaxon:2949621
NCBITaxon:2895478	NCBITaxon:2011015
NCBITaxon:2895479	NCBITaxon:2213015
NCBITaxon:2895481	NCBITaxon:303
NCBITaxon:2895492	NCBITaxon:2213015
NCBITaxon:2895497	NCBITaxon:2842346
NCBITaxon:2895514	NCBITaxon:2936605
NCBITaxon:2895515	NCBITaxon:2936606
NCBITaxon:2895518	NCBITaxon:2936607
NCBITaxon:2895519	NCBITaxon:2936608
NCBITaxon:2895520	NCBITaxon:2936609
NCBITaxon:2895527	NCBITaxon:2937785
NCBITaxon:2895529	NCBITaxon:2911217
NCBITaxon:2895530	NCBITaxon:2911218
NCBITaxon:2895534	NCBITaxon:2559471
NCBITaxon:2895553	NCBITaxon:176560
NCBITaxon:2895569	NCBITaxon:2885357
NCBITaxon:2895570	NCBITaxon:2885357
NCBITaxon:2895741	NCBITaxon:462861
NCBITaxon:2895756	NCBITaxon:2842348
NCBITaxon:2895826	NCBITaxon:182466
NCBITaxon:2895827	NCBITaxon:182464
NCBITaxon:2895966	NCBITaxon:2895963
NCBITaxon:2895967	NCBITaxon:2895964
NCBITaxon:2895979	NCBITaxon:3123360
NCBITaxon:2896000	NCBITaxon:2688581
NCBITaxon:289608	NCBITaxon:1049196
NCBITaxon:289611	NCBITaxon:758751
NCBITaxon:2896234	NCBITaxon:3309773
NCBITaxon:2896235	NCBITaxon:3309773
NCBITaxon:2896236	NCBITaxon:3309773
NCBITaxon:2896237	NCBITaxon:3309773
NCBITaxon:2896238	NCBITaxon:3309773
NCBITaxon:2896239	NCBITaxon:3309773
NCBITaxon:2896240	NCBITaxon:3309773
NCBITaxon:2896241	NCBITaxon:3309773
NCBITaxon:2896242	NCBITaxon:3309773
NCBITaxon:2896243	NCBITaxon:3309773
NCBITaxon:2896244	NCBITaxon:3309773
NCBITaxon:2896245	NCBITaxon:3309773
NCBITaxon:2896248	NCBITaxon:2890149
NCBITaxon:2896424	NCBITaxon:570167
NCBITaxon:2896428	NCBITaxon:2820059
NCBITaxon:2896448	NCBITaxon:2969960
NCBITaxon:2896454	NCBITaxon:458197
NCBITaxon:2896455	NCBITaxon:458197
NCBITaxon:2896470	NCBITaxon:2895781
NCBITaxon:2896529	NCBITaxon:1306526
NCBITaxon:289654	NCBITaxon:629717
NCBITaxon:2896650	NCBITaxon:3151019
NCBITaxon:2896666	NCBITaxon:2895833
NCBITaxon:2896675	NCBITaxon:3681136
NCBITaxon:2896676	NCBITaxon:3681062
NCBITaxon:2896677	NCBITaxon:3681168
NCBITaxon:2896681	NCBITaxon:3681100
NCBITaxon:2896682	NCBITaxon:3681095
NCBITaxon:2896683	NCBITaxon:3681156
NCBITaxon:2896684	NCBITaxon:3681070
NCBITaxon:2896685	NCBITaxon:3681110
NCBITaxon:289669	NCBITaxon:180955
NCBITaxon:2896715	NCBITaxon:192986
NCBITaxon:2896743	NCBITaxon:2896742
NCBITaxon:2896744	NCBITaxon:2896742
NCBITaxon:2896757	NCBITaxon:2896756
NCBITaxon:2896758	NCBITaxon:2896756
NCBITaxon:2896759	NCBITaxon:3245543
NCBITaxon:2896760	NCBITaxon:3245543
NCBITaxon:2896761	NCBITaxon:3245543
NCBITaxon:2896762	NCBITaxon:3245543
NCBITaxon:2896793	NCBITaxon:2956023
NCBITaxon:289687	NCBITaxon:100670
NCBITaxon:2896878	NCBITaxon:2902658
NCBITaxon:28969	NCBITaxon:59873
NCBITaxon:2896901	NCBITaxon:1465112
NCBITaxon:289692	NCBITaxon:155887
NCBITaxon:289694	NCBITaxon:629717
NCBITaxon:2896991	NCBITaxon:2902699
NCBITaxon:2897113	NCBITaxon:2897112
NCBITaxon:2897140	NCBITaxon:63410
NCBITaxon:2897144	NCBITaxon:985894
NCBITaxon:2897145	NCBITaxon:2899255
NCBITaxon:2897146	NCBITaxon:2899252
NCBITaxon:2897148	NCBITaxon:2899254
NCBITaxon:2897153	NCBITaxon:2899265
NCBITaxon:2897300	NCBITaxon:3230559
NCBITaxon:2897303	NCBITaxon:1342833
NCBITaxon:2897343	NCBITaxon:1234958
NCBITaxon:2897344	NCBITaxon:2517206
NCBITaxon:2897360	NCBITaxon:1827454
NCBITaxon:2897364	NCBITaxon:2856759
NCBITaxon:2897423	NCBITaxon:2896864
NCBITaxon:2897456	NCBITaxon:1531848
NCBITaxon:2897619	NCBITaxon:1986522
NCBITaxon:2897685	NCBITaxon:3440528
NCBITaxon:2897690	NCBITaxon:450367
NCBITaxon:2897711	NCBITaxon:2940207
NCBITaxon:2897712	NCBITaxon:3569021
NCBITaxon:2897737	NCBITaxon:3025268
NCBITaxon:2897776	NCBITaxon:2764325
NCBITaxon:289778	NCBITaxon:261997
NCBITaxon:2897783	NCBITaxon:3016423
NCBITaxon:2897806	NCBITaxon:3076697
NCBITaxon:2897807	NCBITaxon:3076697
NCBITaxon:2897808	NCBITaxon:3076695
NCBITaxon:2897809	NCBITaxon:3076695
NCBITaxon:2897863	NCBITaxon:2767971
NCBITaxon:2897864	NCBITaxon:3002757
NCBITaxon:2897867	NCBITaxon:3002650
NCBITaxon:2897871	NCBITaxon:3002628
NCBITaxon:2897874	NCBITaxon:293239
NCBITaxon:2897912	NCBITaxon:2639730
NCBITaxon:2897918	NCBITaxon:1095343
NCBITaxon:2897921	NCBITaxon:2075026
NCBITaxon:2897927	NCBITaxon:3001364
NCBITaxon:2897933	NCBITaxon:2717521
NCBITaxon:2897937	NCBITaxon:2015262
NCBITaxon:2897938	NCBITaxon:2676892
NCBITaxon:2897956	NCBITaxon:2676896
NCBITaxon:2897961	NCBITaxon:3002650
NCBITaxon:2897964	NCBITaxon:2999298
NCBITaxon:2897969	NCBITaxon:3002652
NCBITaxon:2897989	NCBITaxon:2306441
NCBITaxon:2897994	NCBITaxon:2897984
NCBITaxon:2898002	NCBITaxon:1323510
NCBITaxon:2898062	NCBITaxon:2082287
NCBITaxon:2898063	NCBITaxon:139969
NCBITaxon:2898084	NCBITaxon:3071210
NCBITaxon:2898176	NCBITaxon:2950723
NCBITaxon:2898181	NCBITaxon:2895760
NCBITaxon:2898182	NCBITaxon:2895793
NCBITaxon:2898183	NCBITaxon:2895932
NCBITaxon:2898193	NCBITaxon:105984
NCBITaxon:2898196	NCBITaxon:4924
NCBITaxon:2898198	NCBITaxon:279894
NCBITaxon:2898199	NCBITaxon:4932
NCBITaxon:2898200	NCBITaxon:279894
NCBITaxon:2898201	NCBITaxon:121235
NCBITaxon:2898202	NCBITaxon:1788519
NCBITaxon:2898203	NCBITaxon:4955
NCBITaxon:2898204	NCBITaxon:2770001
NCBITaxon:2898210	NCBITaxon:54094
NCBITaxon:2898212	NCBITaxon:4922
NCBITaxon:2898213	NCBITaxon:36035
NCBITaxon:2898214	NCBITaxon:36035
NCBITaxon:2898215	NCBITaxon:36035
NCBITaxon:2898216	NCBITaxon:28549
NCBITaxon:2898217	NCBITaxon:121235
NCBITaxon:2898218	NCBITaxon:2878918
NCBITaxon:2898221	NCBITaxon:1890683
NCBITaxon:2898224	NCBITaxon:45533
NCBITaxon:2898239	NCBITaxon:195
NCBITaxon:2898305	NCBITaxon:2898389
NCBITaxon:2898306	NCBITaxon:2898390
NCBITaxon:2898308	NCBITaxon:2898391
NCBITaxon:2898309	NCBITaxon:2898392
NCBITaxon:2898310	NCBITaxon:2898393
NCBITaxon:2898311	NCBITaxon:2898394
NCBITaxon:2898313	NCBITaxon:2898395
NCBITaxon:2898315	NCBITaxon:2898396
NCBITaxon:289832	NCBITaxon:306414
NCBITaxon:289834	NCBITaxon:306415
NCBITaxon:2898372	NCBITaxon:2898401
NCBITaxon:2898412	NCBITaxon:3114304
NCBITaxon:2898420	NCBITaxon:2713171
NCBITaxon:2898427	NCBITaxon:1004260
NCBITaxon:2898428	NCBITaxon:1004260
NCBITaxon:2898486	NCBITaxon:2745738
NCBITaxon:2898553	NCBITaxon:3019455
NCBITaxon:2898568	NCBITaxon:2898570
NCBITaxon:2898581	NCBITaxon:2898580
NCBITaxon:2898584	NCBITaxon:2949090
NCBITaxon:289867	NCBITaxon:210160
NCBITaxon:2898732	NCBITaxon:2986865
NCBITaxon:2898788	NCBITaxon:66090
NCBITaxon:2898797	NCBITaxon:2816857
NCBITaxon:2898806	NCBITaxon:3038944
NCBITaxon:2898946	NCBITaxon:2688943
NCBITaxon:2899083	NCBITaxon:2898795
NCBITaxon:2899109	NCBITaxon:2555416
NCBITaxon:2899128	NCBITaxon:2899127
NCBITaxon:2899129	NCBITaxon:2899127
NCBITaxon:2899132	NCBITaxon:2725944
NCBITaxon:2899156	NCBITaxon:3020427
NCBITaxon:2899419	NCBITaxon:3194938
NCBITaxon:2899420	NCBITaxon:3194941
NCBITaxon:2899421	NCBITaxon:3194943
NCBITaxon:2899426	NCBITaxon:3194939
NCBITaxon:2899464	NCBITaxon:2810047
NCBITaxon:2899465	NCBITaxon:2810047
NCBITaxon:2899466	NCBITaxon:2899494
NCBITaxon:2899468	NCBITaxon:2899494
NCBITaxon:2899469	NCBITaxon:2899494
NCBITaxon:2899470	NCBITaxon:2899494
NCBITaxon:2899471	NCBITaxon:2899494
NCBITaxon:2899472	NCBITaxon:2810047
NCBITaxon:2899473	NCBITaxon:2810047
NCBITaxon:2899474	NCBITaxon:2810063
NCBITaxon:2899480	NCBITaxon:2899494
NCBITaxon:2899484	NCBITaxon:2899494
NCBITaxon:2899485	NCBITaxon:2899494
NCBITaxon:2899486	NCBITaxon:2899494
NCBITaxon:2899487	NCBITaxon:2899494
NCBITaxon:2899492	NCBITaxon:2899494
NCBITaxon:2899493	NCBITaxon:2899494
NCBITaxon:2899510	NCBITaxon:3079055
NCBITaxon:2899511	NCBITaxon:3079055
NCBITaxon:2899512	NCBITaxon:2810039
NCBITaxon:2899514	NCBITaxon:2810053
NCBITaxon:2899591	NCBITaxon:694323
NCBITaxon:2899600	NCBITaxon:1537088
NCBITaxon:2899601	NCBITaxon:2817470
NCBITaxon:2899681	NCBITaxon:3138780
NCBITaxon:2899742	NCBITaxon:301955
NCBITaxon:2899747	NCBITaxon:3370275
NCBITaxon:2899763	NCBITaxon:1288445
NCBITaxon:2899798	NCBITaxon:2598113
NCBITaxon:2899799	NCBITaxon:2598114
NCBITaxon:28998	NCBITaxon:36064
NCBITaxon:2899800	NCBITaxon:2598115
NCBITaxon:2899801	NCBITaxon:2598117
NCBITaxon:2899802	NCBITaxon:2598118
NCBITaxon:2899803	NCBITaxon:2598119
NCBITaxon:2899820	NCBITaxon:2906793
NCBITaxon:2899823	NCBITaxon:2899822
NCBITaxon:2899824	NCBITaxon:2899822
NCBITaxon:2899825	NCBITaxon:2899822
NCBITaxon:2899827	NCBITaxon:2895523
NCBITaxon:2899828	NCBITaxon:2895523
NCBITaxon:2899849	NCBITaxon:3085278
NCBITaxon:2900078	NCBITaxon:3072324
NCBITaxon:2900079	NCBITaxon:3072324
NCBITaxon:2900094	NCBITaxon:2817470
NCBITaxon:2900095	NCBITaxon:2817470
NCBITaxon:2900124	NCBITaxon:681547
NCBITaxon:2900144	NCBITaxon:3024590
NCBITaxon:2900145	NCBITaxon:3024591
NCBITaxon:2900274	NCBITaxon:2836764
NCBITaxon:2900275	NCBITaxon:2836768
NCBITaxon:2900276	NCBITaxon:2836769
NCBITaxon:2900277	NCBITaxon:2836772
NCBITaxon:2900278	NCBITaxon:2836773
NCBITaxon:2900279	NCBITaxon:2836774
NCBITaxon:2900280	NCBITaxon:2836775
NCBITaxon:2900281	NCBITaxon:2836774
NCBITaxon:2900282	NCBITaxon:2836775
NCBITaxon:2900283	NCBITaxon:2836776
NCBITaxon:2900284	NCBITaxon:2836777
NCBITaxon:2900285	NCBITaxon:2836778
NCBITaxon:2900286	NCBITaxon:2836779
NCBITaxon:2900287	NCBITaxon:2836780
NCBITaxon:2900288	NCBITaxon:2836781
NCBITaxon:2900289	NCBITaxon:2836782
NCBITaxon:290029	NCBITaxon:377611
NCBITaxon:2900290	NCBITaxon:3061474
NCBITaxon:2900291	NCBITaxon:2836754
NCBITaxon:2900292	NCBITaxon:2836755
NCBITaxon:2900293	NCBITaxon:2836750
NCBITaxon:2900295	NCBITaxon:2836756
NCBITaxon:290032	NCBITaxon:421012
NCBITaxon:2900334	NCBITaxon:3344766
NCBITaxon:2900335	NCBITaxon:3344766
NCBITaxon:2900336	NCBITaxon:3344766
NCBITaxon:290048	NCBITaxon:492528
NCBITaxon:29005	NCBITaxon:44065
NCBITaxon:2900530	NCBITaxon:2900529
NCBITaxon:2900679	NCBITaxon:345095
NCBITaxon:2900681	NCBITaxon:191885
NCBITaxon:2900704	NCBITaxon:2856863
NCBITaxon:2900708	NCBITaxon:265765
NCBITaxon:2900711	NCBITaxon:880122
NCBITaxon:2900718	NCBITaxon:289753
NCBITaxon:2900719	NCBITaxon:2900723
NCBITaxon:2900720	NCBITaxon:283484
NCBITaxon:2900721	NCBITaxon:2899534
NCBITaxon:29008	NCBITaxon:168636
NCBITaxon:2901173	NCBITaxon:2841556
NCBITaxon:290119	NCBITaxon:583335
NCBITaxon:2901198	NCBITaxon:2598111
NCBITaxon:2901223	NCBITaxon:2719174
NCBITaxon:2901262	NCBITaxon:2901416
NCBITaxon:2901263	NCBITaxon:2901189
NCBITaxon:2901390	NCBITaxon:2885788
NCBITaxon:2901405	NCBITaxon:3249340
NCBITaxon:2901431	NCBITaxon:3681115
NCBITaxon:2901432	NCBITaxon:3681032
NCBITaxon:2901433	NCBITaxon:3681067
NCBITaxon:2901448	NCBITaxon:2902655
NCBITaxon:290145	NCBITaxon:3092284
NCBITaxon:290146	NCBITaxon:3105986
NCBITaxon:290147	NCBITaxon:3092288
NCBITaxon:290148	NCBITaxon:3092289
NCBITaxon:29015	NCBITaxon:432528
NCBITaxon:2901570	NCBITaxon:3049546
NCBITaxon:290168	NCBITaxon:710162
NCBITaxon:290179	NCBITaxon:697321
NCBITaxon:2901824	NCBITaxon:2901823
NCBITaxon:2901842	NCBITaxon:2901995
NCBITaxon:2901849	NCBITaxon:1609881
NCBITaxon:2901872	NCBITaxon:2904595
NCBITaxon:2901875	NCBITaxon:2904598
NCBITaxon:2901876	NCBITaxon:2904605
NCBITaxon:2901959	NCBITaxon:2902656
NCBITaxon:2901961	NCBITaxon:2902657
NCBITaxon:2901973	NCBITaxon:3032133
NCBITaxon:2901975	NCBITaxon:2902126
NCBITaxon:2901987	NCBITaxon:2901993
NCBITaxon:2901999	NCBITaxon:2939669
NCBITaxon:2902020	NCBITaxon:2012023
NCBITaxon:2902041	NCBITaxon:2974641
NCBITaxon:2902057	NCBITaxon:44072
NCBITaxon:2902157	NCBITaxon:2829821
NCBITaxon:2902158	NCBITaxon:2829821
NCBITaxon:2902159	NCBITaxon:2829823
NCBITaxon:2902160	NCBITaxon:2829823
NCBITaxon:2902161	NCBITaxon:2829821
NCBITaxon:2902185	NCBITaxon:171202
NCBITaxon:2902199	NCBITaxon:1770156
NCBITaxon:290222	NCBITaxon:1390387
NCBITaxon:2902271	NCBITaxon:3026389
NCBITaxon:2902272	NCBITaxon:3026392
NCBITaxon:2902273	NCBITaxon:3026391
NCBITaxon:2902274	NCBITaxon:1335041
NCBITaxon:2902275	NCBITaxon:175269
NCBITaxon:2902277	NCBITaxon:175270
NCBITaxon:2902278	NCBITaxon:2650720
NCBITaxon:2902279	NCBITaxon:3020028
NCBITaxon:2902281	NCBITaxon:2912723
NCBITaxon:290229	NCBITaxon:290231
NCBITaxon:2902293	NCBITaxon:2919588
NCBITaxon:2902423	NCBITaxon:2899133
NCBITaxon:2902425	NCBITaxon:2901869
NCBITaxon:2902426	NCBITaxon:2901869
NCBITaxon:290244	NCBITaxon:3386331
NCBITaxon:290245	NCBITaxon:3386292
NCBITaxon:290256	NCBITaxon:175848
NCBITaxon:290257	NCBITaxon:115438
NCBITaxon:2902590	NCBITaxon:2137679
NCBITaxon:2902594	NCBITaxon:3144160
NCBITaxon:2902620	NCBITaxon:2968086
NCBITaxon:2902621	NCBITaxon:2969247
NCBITaxon:2902625	NCBITaxon:1341552
NCBITaxon:2902652	NCBITaxon:2896911
NCBITaxon:2902659	NCBITaxon:1256065
NCBITaxon:290269	NCBITaxon:169987
NCBITaxon:2902710	NCBITaxon:678541
NCBITaxon:2902714	NCBITaxon:190549
NCBITaxon:290276	NCBITaxon:145700
NCBITaxon:2902854	NCBITaxon:3064500
NCBITaxon:2902855	NCBITaxon:3064500
NCBITaxon:2902856	NCBITaxon:3374385
NCBITaxon:2902857	NCBITaxon:3374385
NCBITaxon:2902916	NCBITaxon:2878385
NCBITaxon:2902964	NCBITaxon:2902955
NCBITaxon:290307	NCBITaxon:323620
NCBITaxon:290308	NCBITaxon:323621
NCBITaxon:290310	NCBITaxon:267128
NCBITaxon:2903127	NCBITaxon:2953907
NCBITaxon:290316	NCBITaxon:331678
NCBITaxon:2903188	NCBITaxon:3158233
NCBITaxon:2903338	NCBITaxon:2878385
NCBITaxon:2903534	NCBITaxon:2905958
NCBITaxon:2903535	NCBITaxon:2905958
NCBITaxon:2903600	NCBITaxon:1464011
NCBITaxon:290385	NCBITaxon:104623
NCBITaxon:290390	NCBITaxon:104623
NCBITaxon:2903978	NCBITaxon:2919563
NCBITaxon:2903980	NCBITaxon:2919560
NCBITaxon:2903983	NCBITaxon:2919562
NCBITaxon:2904147	NCBITaxon:168506
NCBITaxon:2904269	NCBITaxon:3020401
NCBITaxon:2904271	NCBITaxon:3020402
NCBITaxon:2904274	NCBITaxon:3020403
NCBITaxon:2904279	NCBITaxon:3020404
NCBITaxon:2904281	NCBITaxon:3020406
NCBITaxon:2904282	NCBITaxon:3020407
NCBITaxon:2904297	NCBITaxon:2878385
NCBITaxon:2904303	NCBITaxon:200940
NCBITaxon:29045	NCBITaxon:2868160
NCBITaxon:2904525	NCBITaxon:2904524
NCBITaxon:2904526	NCBITaxon:2904524
NCBITaxon:2904527	NCBITaxon:82989
NCBITaxon:2904534	NCBITaxon:2904532
NCBITaxon:2904535	NCBITaxon:2904533
NCBITaxon:2904536	NCBITaxon:2904537
NCBITaxon:2904538	NCBITaxon:2904537
NCBITaxon:2904599	NCBITaxon:2741070
NCBITaxon:29046	NCBITaxon:30220
NCBITaxon:2904627	NCBITaxon:2908110
NCBITaxon:2904628	NCBITaxon:2908116
NCBITaxon:2904629	NCBITaxon:2908808
NCBITaxon:2904633	NCBITaxon:2720172
NCBITaxon:2904636	NCBITaxon:2908118
NCBITaxon:2904639	NCBITaxon:2810424
NCBITaxon:2904643	NCBITaxon:2810425
NCBITaxon:2904667	NCBITaxon:2991878
NCBITaxon:2904683	NCBITaxon:2593666
NCBITaxon:2904684	NCBITaxon:29916
NCBITaxon:2904775	NCBITaxon:3065663
NCBITaxon:2904782	NCBITaxon:2890201
NCBITaxon:2904861	NCBITaxon:139121
NCBITaxon:2904864	NCBITaxon:2646061
NCBITaxon:2904865	NCBITaxon:2107943
NCBITaxon:290498	NCBITaxon:68412
NCBITaxon:2905208	NCBITaxon:3688140
NCBITaxon:290521	NCBITaxon:674982
NCBITaxon:2905277	NCBITaxon:3082207
NCBITaxon:2905278	NCBITaxon:3082207
NCBITaxon:2905279	NCBITaxon:3082207
NCBITaxon:2905417	NCBITaxon:119244
NCBITaxon:290546	NCBITaxon:303229
NCBITaxon:2905496	NCBITaxon:3070917
NCBITaxon:2905578	NCBITaxon:2688977
NCBITaxon:2905625	NCBITaxon:2915819
NCBITaxon:2905626	NCBITaxon:3082207
NCBITaxon:2905627	NCBITaxon:3082207
NCBITaxon:2905628	NCBITaxon:3082207
NCBITaxon:2905629	NCBITaxon:3082207
NCBITaxon:2905635	NCBITaxon:3085206
NCBITaxon:290564	NCBITaxon:1051665
NCBITaxon:2905642	NCBITaxon:2731567
NCBITaxon:2905666	NCBITaxon:2497857
NCBITaxon:2905684	NCBITaxon:2905690
NCBITaxon:290572	NCBITaxon:155039
NCBITaxon:290578	NCBITaxon:97320
NCBITaxon:2905863	NCBITaxon:2927318
NCBITaxon:2905875	NCBITaxon:2905874
NCBITaxon:2905876	NCBITaxon:2905874
NCBITaxon:2905878	NCBITaxon:2905877
NCBITaxon:2905890	NCBITaxon:3683044
NCBITaxon:2905893	NCBITaxon:3683045
NCBITaxon:2905896	NCBITaxon:3683043
NCBITaxon:2905998	NCBITaxon:2906516
NCBITaxon:2906	NCBITaxon:2907
NCBITaxon:2906002	NCBITaxon:1137612
NCBITaxon:2906070	NCBITaxon:3309203
NCBITaxon:2906071	NCBITaxon:2765360
NCBITaxon:290609	NCBITaxon:279010
NCBITaxon:2906166	NCBITaxon:3061306
NCBITaxon:2906167	NCBITaxon:3045303
NCBITaxon:2906168	NCBITaxon:3061308
NCBITaxon:2906170	NCBITaxon:3384944
NCBITaxon:2906174	NCBITaxon:2860952
NCBITaxon:2906175	NCBITaxon:3045303
NCBITaxon:2906176	NCBITaxon:3061308
NCBITaxon:2906179	NCBITaxon:3061308
NCBITaxon:2906180	NCBITaxon:3061308
NCBITaxon:2906181	NCBITaxon:3061308
NCBITaxon:2906182	NCBITaxon:3061308
NCBITaxon:29062	NCBITaxon:694476
NCBITaxon:290624	NCBITaxon:2567926
NCBITaxon:29063	NCBITaxon:9688
NCBITaxon:2906444	NCBITaxon:2490452
NCBITaxon:2906455	NCBITaxon:2906456
NCBITaxon:2906491	NCBITaxon:2935533
NCBITaxon:2906492	NCBITaxon:2935534
NCBITaxon:2906496	NCBITaxon:2935535
NCBITaxon:2906498	NCBITaxon:2939490
NCBITaxon:2906518	NCBITaxon:45133
NCBITaxon:2906534	NCBITaxon:3234152
NCBITaxon:2906539	NCBITaxon:3061366
NCBITaxon:2906551	NCBITaxon:3098062
NCBITaxon:2906597	NCBITaxon:2688922
NCBITaxon:2906629	NCBITaxon:2688789
NCBITaxon:2906631	NCBITaxon:2688837
NCBITaxon:2906718	NCBITaxon:1338681
NCBITaxon:290672	NCBITaxon:878167
NCBITaxon:2906720	NCBITaxon:2028068
NCBITaxon:2906733	NCBITaxon:2974062
NCBITaxon:2906750	NCBITaxon:2906752
NCBITaxon:2906767	NCBITaxon:2906766
NCBITaxon:29068	NCBITaxon:9639
NCBITaxon:2906875	NCBITaxon:303524
NCBITaxon:2906889	NCBITaxon:618116
NCBITaxon:290689	NCBITaxon:2219897
NCBITaxon:29069	NCBITaxon:9643
NCBITaxon:290694	NCBITaxon:65298
NCBITaxon:290695	NCBITaxon:65299
NCBITaxon:2907013	NCBITaxon:1573918
NCBITaxon:2907033	NCBITaxon:183048
NCBITaxon:2907042	NCBITaxon:34233
NCBITaxon:2907055	NCBITaxon:1130849
NCBITaxon:2907057	NCBITaxon:128805
NCBITaxon:2907083	NCBITaxon:2639042
NCBITaxon:2907084	NCBITaxon:1920929
NCBITaxon:2907126	NCBITaxon:353138
NCBITaxon:2907147	NCBITaxon:3030916
NCBITaxon:2907148	NCBITaxon:3030917
NCBITaxon:2907157	NCBITaxon:2907158
NCBITaxon:2907162	NCBITaxon:3061308
NCBITaxon:2907194	NCBITaxon:2793949
NCBITaxon:2907204	NCBITaxon:2925113
NCBITaxon:290727	NCBITaxon:398113
NCBITaxon:2907315	NCBITaxon:2900339
NCBITaxon:2907335	NCBITaxon:1905291
NCBITaxon:290735	NCBITaxon:3162977
NCBITaxon:2907353	NCBITaxon:3087083
NCBITaxon:290740	NCBITaxon:3145985
NCBITaxon:2907408	NCBITaxon:3151695
NCBITaxon:2907409	NCBITaxon:3151700
NCBITaxon:2907410	NCBITaxon:3151701
NCBITaxon:2907411	NCBITaxon:3151696
NCBITaxon:2907413	NCBITaxon:3151697
NCBITaxon:2907414	NCBITaxon:3151698
NCBITaxon:2907415	NCBITaxon:3151699
NCBITaxon:2907419	NCBITaxon:3151694
NCBITaxon:2907422	NCBITaxon:3151702
NCBITaxon:290745	NCBITaxon:298350
NCBITaxon:2907485	NCBITaxon:1341687
NCBITaxon:2907492	NCBITaxon:2907023
NCBITaxon:2907498	NCBITaxon:1785090
NCBITaxon:2907826	NCBITaxon:2989580
NCBITaxon:2907920	NCBITaxon:2688761
NCBITaxon:290798	NCBITaxon:160916
NCBITaxon:2908025	NCBITaxon:1431125
NCBITaxon:290809	NCBITaxon:388087
NCBITaxon:290810	NCBITaxon:866816
NCBITaxon:2908100	NCBITaxon:1546132
NCBITaxon:290811	NCBITaxon:866829
NCBITaxon:290812	NCBITaxon:388088
NCBITaxon:290813	NCBITaxon:1630549
NCBITaxon:290814	NCBITaxon:866815
NCBITaxon:2908140	NCBITaxon:2908141
NCBITaxon:290815	NCBITaxon:350700
NCBITaxon:290816	NCBITaxon:388086
NCBITaxon:290818	NCBITaxon:1079800
NCBITaxon:290824	NCBITaxon:1079800
NCBITaxon:2908243	NCBITaxon:3019456
NCBITaxon:2908244	NCBITaxon:3019462
NCBITaxon:2908245	NCBITaxon:3019457
NCBITaxon:2908246	NCBITaxon:3019462
NCBITaxon:2908247	NCBITaxon:3019457
NCBITaxon:2908248	NCBITaxon:3019460
NCBITaxon:2908249	NCBITaxon:3019459
NCBITaxon:290825	NCBITaxon:1079800
NCBITaxon:2908250	NCBITaxon:3019461
NCBITaxon:2908251	NCBITaxon:3019462
NCBITaxon:2908252	NCBITaxon:3019461
NCBITaxon:2908253	NCBITaxon:3019458
NCBITaxon:2908254	NCBITaxon:3019463
NCBITaxon:2908255	NCBITaxon:3019463
NCBITaxon:2908356	NCBITaxon:382174
NCBITaxon:2908357	NCBITaxon:382175
NCBITaxon:2908414	NCBITaxon:184277
NCBITaxon:290853	NCBITaxon:2986437
NCBITaxon:290855	NCBITaxon:742168
NCBITaxon:2908626	NCBITaxon:2908617
NCBITaxon:2908632	NCBITaxon:460948
NCBITaxon:2908633	NCBITaxon:1344040
NCBITaxon:290866	NCBITaxon:3186525
NCBITaxon:290867	NCBITaxon:2494650
NCBITaxon:2908712	NCBITaxon:2908711
NCBITaxon:2908851	NCBITaxon:2738552
NCBITaxon:2908917	NCBITaxon:498929
NCBITaxon:2908933	NCBITaxon:2803513
NCBITaxon:2908973	NCBITaxon:3043666
NCBITaxon:2908987	NCBITaxon:2972966
NCBITaxon:2909120	NCBITaxon:2909119
NCBITaxon:2909146	NCBITaxon:373184
NCBITaxon:2909170	NCBITaxon:3126459
NCBITaxon:2909176	NCBITaxon:3126459
NCBITaxon:2909177	NCBITaxon:3126459
